tRF,LA2CN4_1,LA2CN4_2,LA2CN4_3,LA2CN4_4,LA2CO4_1,LA2CO4_2,LA2CO4_3,LA2CO4_4,LA5CN4_1,LA5CN4_2,LA5CN4_3,LA5CN4_4,LA5CO4_1,LA5CO4_2,LA5CO4_3,LA5CO4_4
tRF-23-XQ53K87SDD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-XR6LQ6S80H,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-23-XS1N70YU0J,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-XSXMSL730H,41.81872759,36.15285372,27.41941898,21.373353,29.93751499,31.22960989,40.28232695,44.44340829,6.412693773,4.184385729,0.79290455,8.101078985,5.277187083,4.970498901,5.398109487,2.656810038
tRF-23-XU53F85SD0,0,1.446114149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-XX4EPPRSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-XXH6Z44YD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-XXH6Z4NYD1,0,1.446114149,1.192148651,3.374739947,2.395001199,2.402277684,4.882706297,3.100702904,0,0,0,0.810107899,2.638593542,0.828416484,0,1.328405019
tRF-23-XXHDPORSD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-XXI363U0W,12.9782258,7.230570743,7.152891909,6.749479894,3.592501798,7.206833051,4.882706297,6.201405808,4.080805128,7.671373836,7.929045497,8.101078985,1.759062361,3.313665934,2.699054743,4.649417567
tRF-23-XZX5S411DK,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-23-Y0QE6IFB0J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Y0QE6IQO0J,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-23-Y0QE6IXB0J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Y0QN6IU20J,0,1.446114149,1.192148651,0,0,1.201138842,0,3.100702904,0,0,0,0,0,0,0,0
tRF-23-Y189BJD5W,1.442025089,0,0,0,2.395001199,0,0,1.033567635,1.748916484,1.394795243,0.79290455,0.810107899,0,0,2.699054743,0
tRF-23-Y2PPEVNK0Q,4.326075268,0,0,0,0,1.201138842,0,0,3.497832967,1.394795243,0,0,0.879531181,0.828416484,0,1.328405019
tRF-23-Y3E7QN7JDM,0,1.446114149,0,1.124913316,0,1.201138842,1.220676574,1.033567635,1.165944322,1.394795243,0,0.810107899,0,0,0.899684914,0
tRF-23-Y3HRL7S5D8,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-23-Y3RPD9W10J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Y4VIU736S,0,0,2.384297303,0,0,1.201138842,0,0,0,0.697397621,0,0,1.759062361,0.828416484,0.899684914,0.66420251
tRF-23-Y5LSM1M30K,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Y6FPZD3K05,1.442025089,0,2.384297303,0,2.395001199,3.603416526,1.220676574,0,0.582972161,0,0.79290455,0,0,0,0,0
tRF-23-Y7MXSL73DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Y874FK8SDZ,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0.879531181,0.828416484,0,0.66420251
tRF-23-Y87HFK8SDZ,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0.879531181,1.656832967,0,1.992607529
tRF-23-Y8HPDEXK0E,0,0,0,0,0,0,0,0,1.748916484,2.092192864,0,0.810107899,3.518124722,1.656832967,0.899684914,0
tRF-23-Y8HPDEXP0E,1.442025089,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0.828416484,0,0.66420251
tRF-23-Y8L981PVD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Y8LZ81PVD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Y8NNBSBK0P,0,2.892228297,3.576445954,0,0,0,0,1.033567635,2.914860806,5.579180972,0.79290455,1.620215797,3.518124722,4.142082418,1.799369829,5.313620077
tRF-23-Y8NNBYBK0P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-23-Y91293WE03,1.442025089,0,1.192148651,2.249826631,0,0,0,1.033567635,0.582972161,1.394795243,2.378713649,1.620215797,1.759062361,1.656832967,0.899684914,0.66420251
tRF-23-YBEZ03J00E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YBUP0O5105,0,1.446114149,0,0,0,0,1.220676574,0,1.165944322,0,0.79290455,1.620215797,0.879531181,0.828416484,0.899684914,0.66420251
tRF-23-YDLBRY730K,1.442025089,0,1.192148651,1.124913316,1.197500599,0,0,1.033567635,0,0,0,0,0,0,0,1.328405019
tRF-23-YDU37Y930O,4.326075268,2.892228297,5.960743257,0,1.197500599,0,4.882706297,1.033567635,6.995665934,4.184385729,8.721950047,4.050539493,3.518124722,1.656832967,2.699054743,1.328405019
tRF-23-YEN0RR1302,0,0,1.192148651,2.249826631,1.197500599,1.201138842,4.882706297,0,0,0,0.79290455,0,0,0,0,0
tRF-23-YFSP1N2ND3,0,1.446114149,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YJ9XEO7N0N,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-23-YJE76INB0J,2.884050179,5.784456595,5.960743257,8.999306525,8.382504196,7.206833051,10.98608917,11.36924398,8.744582418,8.368771458,3.964522748,8.101078985,6.156718264,9.112581319,3.598739658,6.642025096
tRF-23-YJE7RIZB0J,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-23-YJIFLK8YDZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YJPNMI7ODK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YJQNMI7OD2,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YJRPFQZD0M,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0.66420251
tRF-23-YJZ87ID804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YK7HFK8SDZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0.66420251
tRF-23-YK7IVI7ODO,0,5.784456595,5.960743257,3.374739947,0,4.804555367,3.662029723,5.167838173,0.582972161,1.394795243,0.79290455,2.430323696,0,0.828416484,0,0.66420251
tRF-23-YKIR9NY5D2,0,0,0,0,1.197500599,0,0,0,0,0,0.79290455,0,0,0.828416484,0,0
tRF-23-YKISQI45DM,1.442025089,7.230570743,2.384297303,3.374739947,4.790002398,6.005694209,4.882706297,6.201405808,1.748916484,0,0,0.810107899,0.879531181,0,0,0
tRF-23-YKWIR959D4,0,0,0,0,0,0,0,0,0,1.394795243,0,0,0,0,0,0
tRF-23-YLI1539U0E,1.442025089,4.338342446,0,8.999306525,5.987502997,0,1.220676574,4.134270538,0,1.394795243,0.79290455,0,2.638593542,0,0.899684914,0
tRF-23-YO8R6546D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YO8R6Q46D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YOH9Q867D2,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-23-YOH9R8B7D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YOH9R8O7D2,1.442025089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YOHR6HFRD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YOS9R8B7D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YOY7N7UFD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YP9LON4VDQ,0,0,0,0,1.197500599,0,0,0,0,0.697397621,1.585809099,2.430323696,0,0,0,0
tRF-23-YPZEP27K0E,7.210125447,2.892228297,5.960743257,4.499653262,5.987502997,1.201138842,4.882706297,3.100702904,9.91052674,5.579180972,5.550331848,8.911186884,5.277187083,6.627331868,4.498424572,4.649417567
tRF-23-YRI7XUK80E,0,0,0,1.124913316,0,0,0,0,0.582972161,0,1.585809099,0,0,0,0.899684914,0
tRF-23-YRL51NLED3,0,0,0,0,1.197500599,0,0,0,0,0,0,0,1.759062361,0,0,0
tRF-23-YS56O2Z0DZ,0,1.446114149,0,1.124913316,0,2.402277684,0,1.033567635,2.914860806,0,0,2.430323696,0.879531181,2.485249451,2.699054743,0.66420251
tRF-23-YSV4V4SQD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YSV4VH7QD1,0,1.446114149,1.192148651,0,0,0,1.220676574,1.033567635,0,0,0,0,0,0,0,0
tRF-23-YU07QSNHD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YU476YQSD2,0,0,0,0,0,0,0,0,0.582972161,0.697397621,0,0,0,0,0,1.328405019
tRF-23-YU4RRQRBD2,0,0,0,0,0,0,0,0,0,0,0,0,1.759062361,0,0,0
tRF-23-YU4RRWRBD2,0,0,0,3.374739947,2.395001199,2.402277684,0,1.033567635,2.331888645,4.88178335,0.79290455,1.620215797,2.638593542,3.313665934,3.598739658,2.656810038
tRF-23-YU890Y5FD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YU8R6546D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YU8R6Q46D2,0,0,0,0,1.197500599,1.201138842,1.220676574,0,0,0,0,0,3.518124722,0.828416484,0.899684914,0.66420251
tRF-23-YU8RFQ46D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-23-YU8RSH66D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-23-YU8SRZMFD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YUBS68BFD2,0,0,0,0,0,0,0,0,0.582972161,0.697397621,0,0,0,0,0,0
tRF-23-YUHRE9XFD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YUHRF8X7D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YUHSQS52D2,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-23-YUHSQSD2D2,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YUPR18B6D2,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-23-YUS9R8B7D2,0,2.892228297,0,1.124913316,0,1.201138842,0,1.033567635,0,0,0,0,0,1.656832967,0,0
tRF-23-YUY78ZZYD2,0,0,0,0,1.197500599,0,0,0,0,0,0.79290455,0,0,0.828416484,0,0
tRF-23-YUY9H33PD2,0,0,1.192148651,0,1.197500599,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-23-YUYR66EFD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-23-YUYR66IFD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YUYR6RIFD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YUYRR6RBD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-23-YUYRRHQFD2,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YUYSQSD2D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YVILLKKSDZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YVILXK8SDZ,0,0,0,0,0,0,0,0,0,0,0,0,1.759062361,0,0,0
tRF-23-YVILXKKSDZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YXH653880E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-YXI6D3880E,0,2.892228297,1.192148651,0,0,1.201138842,1.220676574,0,0.582972161,0.697397621,0,2.430323696,0,0.828416484,2.699054743,1.328405019
tRF-23-YXI6D3980E,0,0,0,0,0,0,0,2.067135269,0,0.697397621,0,0,0,0.828416484,0,0
tRF-23-YYS9245J00,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Z2N7D9BK0P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Z3FJ6KEWX,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0.828416484,0,0
tRF-23-Z3M8ZLSS0M,83.63745518,98.33576211,89.41114886,95.61763183,63.46753177,70.86719167,73.24059446,67.18189625,44.88885641,51.60742399,45.98846388,25.92345275,28.14499778,28.16616044,20.69275303,29.88911293
tRF-23-Z3RR18VB05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Z3V0M8XXDB,0,0,1.192148651,0,0,0,0,0,0.582972161,0,0,0.810107899,1.759062361,0,1.799369829,0
tRF-23-Z4NY2V7K05,0,1.446114149,0,0,1.197500599,2.402277684,2.441353149,2.067135269,0,0,0,0,0,0,0.899684914,0
tRF-23-Z4PVFO3S0E,1.442025089,0,0,0,0,1.201138842,0,0,0,0.697397621,0,0.810107899,0,1.656832967,0,0.66420251
tRF-23-Z516538E0J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Z5EFOK8YDZ,7.210125447,10.12279904,5.960743257,8.999306525,4.790002398,6.005694209,12.20676574,6.201405808,13.99133187,11.15836194,20.61551829,25.92345275,19.34968597,24.85249451,17.99369829,31.88172046
tRF-23-Z631QJ3K05,1.442025089,0,0,0,1.197500599,0,0,2.067135269,0,0,0,0,0,0,0,0
tRF-23-Z87HFK8SDZ,12.9782258,7.230570743,15.49793247,20.24843968,4.790002398,10.81024958,10.98608917,14.46994688,27.98266374,39.75166442,34.09489564,17.01226587,43.97655903,65.4449022,49.48267029,53.80040328
tRF-23-Z87ID8900O,0,1.446114149,1.192148651,1.124913316,1.197500599,0,0,0,1.165944322,2.092192864,1.585809099,0,0.879531181,0,0,0.66420251
tRF-23-Z8I7JKIK05,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-Z8SSFK8SDZ,1.442025089,0,0,0,0,0,0,0,0.582972161,0,0,0.810107899,0,0.828416484,0.899684914,0.66420251
tRF-23-ZB0PNYRK05,1.442025089,0,0,1.124913316,0,0,0,0,2.331888645,0.697397621,0.79290455,0,0,0,0.899684914,0.66420251
tRF-23-ZB8PLML302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZBH6IKS9DJ,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0.66420251
tRF-23-ZBH6ZK79DJ,0,0,0,0,2.395001199,1.201138842,3.662029723,2.067135269,0,0,0,0.810107899,0,0,0.899684914,0
tRF-23-ZD3KYUYRD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZDBQ8BB20B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZEF3BLHK9,11.53620072,5.784456595,3.576445954,6.749479894,4.790002398,8.407971893,10.98608917,9.302108711,0.582972161,1.394795243,2.378713649,0.810107899,1.759062361,0,0,1.992607529
tRF-23-ZEP27K7ZDU,0,1.446114149,1.192148651,0,0,0,0,1.033567635,0.582972161,0,0,0,0,0,0,0
tRF-23-ZEVKXZFY0O,1.442025089,5.784456595,1.192148651,5.624566578,7.185003597,2.402277684,1.220676574,4.134270538,1.748916484,0.697397621,0,0,2.638593542,0.828416484,0.899684914,0
tRF-23-ZF9Q53K80E,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-23-ZF9Q5JK80E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZFMQ5JK80E,2.884050179,1.446114149,1.192148651,3.374739947,1.197500599,1.201138842,1.220676574,0,6.412693773,6.973976215,11.1006637,12.96172638,9.674842986,17.39674615,15.29464355,12.61984768
tRF-23-ZH0SR959DK,1.442025089,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-23-ZK8U53K80E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-23-ZKXU53K80E,14.42025089,23.13782638,26.22727033,21.373353,25.14751259,16.81594379,18.31014861,9.302108711,11.65944322,14.64535005,18.23680464,10.53140268,16.71109243,19.05357912,19.79306812,29.22491042
tRF-23-ZKXXI3630F,0,0,0,1.124913316,0,0,0,0,1.748916484,0.697397621,0,0,0,1.656832967,0,1.992607529
tRF-23-ZLB6R3LU0E,1.442025089,2.892228297,0,5.624566578,4.790002398,4.804555367,2.441353149,4.134270538,5.829721612,4.88178335,7.929045497,10.53140268,14.95203007,14.9114967,4.498424572,9.963037644
tRF-23-ZLBS5EOBD3,7.210125447,2.892228297,4.768594606,5.624566578,3.592501798,3.603416526,3.662029723,4.134270538,0.582972161,2.092192864,1.585809099,2.430323696,0.879531181,0,0,1.328405019
tRF-23-ZLSSXUOLD2,2.884050179,2.892228297,9.537189212,4.499653262,8.382504196,4.804555367,4.882706297,5.167838173,1.748916484,3.486988107,2.378713649,0.810107899,0.879531181,2.485249451,0,1.328405019
tRF-23-ZOSRI8WPD2,0,0,0,0,0,0,0,1.033567635,0.582972161,0,0,0,0,0,0,0
tRF-23-ZOWURMJK05,0,0,0,0,3.592501798,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-23-ZPQR16ZSD0,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZPQR17NSDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZQSJY1896,0,0,0,1.124913316,0,0,0,0,0.582972161,0,0,0,0,0,0,0.66420251
tRF-23-ZR73S3RX02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZRS3S3R602,2.884050179,5.784456595,4.768594606,3.374739947,7.185003597,2.402277684,6.103382871,7.234973442,0,0,0,0.810107899,0,0,0.899684914,0
tRF-23-ZRS3S3RX0O,1.442025089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZRS3SJRX02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-23-ZU2FYOB0Z,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-23-ZUH6QE3005,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-23-ZVELXKKSDZ,40.3767025,20.24559808,36.95660819,37.12213941,33.53001678,24.02277684,32.9582675,23.7720556,56.54829964,82.99031696,76.91174132,91.54219253,141.6045201,143.3160517,143.9495863,156.0875898
tRF-23-ZVILXK3SDZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-ZVILXK8SDZ,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-23-ZVILXKKSDZ,0,0,0,0,0,0,0,1.033567635,0.582972161,0,0,0,0,0,3.598739658,0
tRF-23-ZXHY133K0E,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-23-ZXHY13KK0E,1.442025089,1.446114149,0,2.249826631,0,0,0,0,1.748916484,2.092192864,3.964522748,0.810107899,5.277187083,0.828416484,0.899684914,1.328405019
tRF-23-ZY0DI6BBDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-026ZEDKZFQ,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-24-02K0F78BIJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-02OL7XDXH7,0,0,0,0,0,0,0,0,1.165944322,0,0,0,0,0,0,0.66420251
tRF-24-04SXQ3V2KJ,2.884050179,1.446114149,1.192148651,1.124913316,1.197500599,0,3.662029723,5.167838173,4.080805128,3.486988107,3.964522748,8.911186884,8.795311806,20.71041209,6.297794401,15.27665772
tRF-24-0653L45S0R,0,0,0,2.249826631,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-06R8K87SE5,0,0,0,0,0,2.402277684,0,0,0,0,0,0,0,0,0,0
tRF-24-0858N09N0Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-24-08F4BDNZJ2,1.442025089,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-08R959KU1Y,0,0,0,0,0,0,2.441353149,0,0,0,0,0,0,0,0,0
tRF-24-08R9D9KU1Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-24-094OFOU5J6,0,0,1.192148651,2.249826631,0,0,0,0,0.582972161,0,3.171618199,0,0,0.828416484,0,0
tRF-24-0IOB9ZFHIW,0,2.892228297,1.192148651,0,0,1.201138842,0,0,0.582972161,2.092192864,0,0.810107899,0,1.656832967,0,0
tRF-24-0JVRI8WXIV,0,0,4.768594606,0,1.197500599,1.201138842,0,1.033567635,0,0,0,0,0.879531181,0,0,0
tRF-24-0KRX67NZ2V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-0O27NXJ4E2,1.442025089,0,0,0,0,0,0,0,0,0,0,0,1.759062361,0,0,0
tRF-24-0P58309N0Y,0,0,0,1.124913316,2.395001199,1.201138842,1.220676574,1.033567635,0,0,0.79290455,0.810107899,0.879531181,0,0,0
tRF-24-0PD8309N0Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-24-0PNYRKYUKJ,0,0,0,1.124913316,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-24-0VL8K87SF5,0,0,1.192148651,4.499653262,4.790002398,4.804555367,13.42744232,6.201405808,0,0,0,0,0,0,0,0
tRF-24-11NKYO8REU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-24-1293WEW62Z,2.884050179,1.446114149,4.768594606,2.249826631,1.197500599,3.603416526,4.882706297,2.067135269,0,1.394795243,3.171618199,0,0,1.656832967,0.899684914,0
tRF-24-1380877SI8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-13KK761RHN,0,0,0,0,0,0,2.441353149,0,0,0,0,0,0,0,0,0
tRF-24-13M87SFRF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-14PU73UK17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1664PUQ3HF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1690PQR3J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-24-16S2PMFIKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-17JOWU1M2L,0,0,0,0,0,0,2.441353149,0,0,0,0,0,0,0.828416484,0,0
tRF-24-17NS5J7KKK,0,0,2.384297303,1.124913316,0,0,1.220676574,1.033567635,0,0,0,0,0,0,0,0
tRF-24-17NSRJ7KK2,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-24-17NSRJ7KKK,1.442025089,0,1.192148651,1.124913316,2.395001199,4.804555367,1.220676574,1.033567635,0,0.697397621,0,0.810107899,0,0,0,0
tRF-24-184KISQIK2,0,0,0,0,1.197500599,1.201138842,0,1.033567635,0,0.697397621,0,1.620215797,0.879531181,2.485249451,1.799369829,1.328405019
tRF-24-18RZXP8ZE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-18V0LWQXII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-18WO6V9EKH,0,0,0,0,0,0,0,0,0,0,0,0,1.759062361,0,0,0
tRF-24-18X3HRL722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0.66420251
tRF-24-18Y0QN6IJ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-18Y3E7QN24,1.442025089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-18Y3HRL722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-18YKISQIH2,5.768100358,5.784456595,2.384297303,7.874393209,9.580004795,4.804555367,3.662029723,5.167838173,3.497832967,6.276578593,10.30775915,5.67075529,15.83156125,15.73991319,17.09401337,12.61984768
tRF-24-18YMEMXZ2U,0,0,0,0,0,0,1.220676574,0,0,0,0,0.810107899,0,0,0.899684914,0
tRF-24-199M88I2I8,0,0,0,0,0,1.201138842,0,0,0.582972161,0,0,0,0,0,0,0
tRF-24-19BMW36DHJ,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-19BMW3RDHJ,0,0,0,0,0,0,0,0,1.165944322,0,0,0,0,0,0,0
tRF-24-19BMWIRJHJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1E6S18WOI8,0,0,0,0,0,0,0,0,1.165944322,0,0,0,0.879531181,0,0,0
tRF-24-1E6S18Y0IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1E8Y7Z2RE9,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-24-1E8Y7Z2REZ,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-24-1EBP4MJY23,2.884050179,0,0,1.124913316,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-24-1ER37E14I1,1.442025089,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-24-1EWJQ72S1M,0,0,0,1.124913316,1.197500599,1.201138842,0,0,1.165944322,0,0.79290455,3.240431594,3.518124722,0.828416484,1.799369829,1.328405019
tRF-24-1EWJQZ2S1M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1F8J4S5IIY,0,0,0,0,0,1.201138842,0,0,0,0,0,0.810107899,0,0,0,0
tRF-24-1HN2Y0QRFD,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-24-1HN2ZPQRFD,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-24-1HWUNS56HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1IBM4LV72V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1IUUK7VZEJ,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-24-1K7LQ673ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1KVUY9RZIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1KYK37ZX11,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-24-1L5FZUNFID,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-24-1NLE3WW4EM,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-24-1NLI38NJJM,0,0,0,0,0,0,0,0,0.582972161,0,0.79290455,0,0,0,0,0
tRF-24-1OHE10NOEJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1PW4PU732S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-24-1Q18X3HR1V,0,0,0,0,1.197500599,0,0,0,0,0.697397621,0,0.810107899,0,0.828416484,0,0
tRF-24-1SS2P46IHO,0,0,0,0,1.197500599,0,0,0,0.582972161,0,0,0,0,0.828416484,0,0
tRF-24-1SS2PMFIKO,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0.828416484,0,0
